6.1,0,311,IsaacBonewits,6.1,AntonLaVey,6.1,DianeLaVey,6.1,RayLaurent,6.1,,7.37,0,0,0,0,,7.39,,7.46
7.7,87,7730,SofikoChiaureli,7.8,MelkonAlekyan,7.7,VilenGalstyan,7.7,SergeiParajanov,7.73,SayatNova,7.7,0,0,0,0,,7.39,TigranMansuryan,7.65
7.1,,674,JamesMason,7.18,VanessaRedgrave,7.01,SimoneSignoret,7.57,SidneyLumet,7.41,AntonChekhov,7.0,MouraBudberg,7.1,0,0,,7.39,,7.46
8.1,,10870,LivUllmann,7.53,MaxvonSydow,7.69,SiggeFürst,7.9,IngmarBergman,7.88,,7.37,0,0,0,0,Lars-OweCarlberg,7.97,,7.46
8.0,,6178,RudolfHrusínský,7.8,VlastaChramostová,8.0,JanaStehnová,8.0,JurajHerz,7.8,LadislavFuks,8.0,0,0,0,0,,7.39,ZdenekLiska,7.67
7.0,84,1217,PatriciaNeal,7.48,JackAlbertson,7.37,MartinSheen,7.37,UluGrosbard,7.0,FrankD.Gilroy,7.0,0,0,0,0,EdgarLansbury,7.0,LeePockriss,7.0
6.0,72,227,EdmundPurdom,6.0,EnricoMariaSalerno,6.77,JeanTopart,6.9,LuigiScattini,6.0,,7.37,0,0,0,0,MarioBorghi,6.0,PieroUmiliani,6.2
6.9,92,922,SandyDennis,7.15,AnthonyNewley,6.9,TheodoreBikel,6.9,RobertEllisMiller,7.07,HermanRaucher,6.75,0,0,0,0,JerryGershwin,6.83,MichelLegrand,7.23
7.7,84,8611,BurtLancaster,7.76,JanetLandgard,7.7,JaniceRule,7.1,FrankPerry,7.07,EleanorPerry,7.35,JohnCheever,7.7,0,0,RogerH.Lewis,7.7,MarvinHamlisch,6.95
7.6,50,101,EvgeniyLeonov,7.91,EvgeniySteblov,7.75,LeonidKuravlyov,7.98,AlekseyKorenev,7.6,ViktoriyaTokareva,8.1,0,0,0,0,,7.39,ArtyomArtemev,7.6
7.7,89,16559,MaxvonSydow,7.69,LivUllmann,7.53,GertrudFridh,7.7,IngmarBergman,7.88,,7.37,0,0,0,0,Lars-OweCarlberg,7.97,LarsJohanWerle,7.9
7.7,,1790,MichelSimon,7.4,RogerCarel,7.7,PaulPréboist,7.1,ClaudeBerri,7.78,GérardBrach,7.66,MichelRivelin,7.7,0,0,,7.39,GeorgesDelerue,7.34
8.3,,5742,LyudmilaSaveleva,8.08,VyacheslavTikhonov,8.27,SergeyBondarchuk,8.07,,7.55,VasiliySolovyov,8.25,LeoTolstoy,8.25,0,0,,7.39,VyacheslavOvchinnikov,8.19
8.0,38,4430,SebastianCabot,7.78,SterlingHolloway,7.75,JohnFiedler,7.85,WolfgangReitherman,7.66,A.A.Milne,7.97,LarryClemmons,7.64,RalphWright,7.65,,7.39,,7.46
6.7,,113,ToshirôMifune,7.94,YûzôKayama,7.77,YôkoTsukasa,7.83,SeijiMaruyama,6.7,ShinobuHashimoto,7.68,KatsuyaSusaki,6.7,0,0,,7.39,MasaruSatô,7.37
7.4,39,23129,PaulMcCartney,7.6,GeorgeHarrison,7.75,RingoStarr,7.75,GeorgeDunning,7.45,RogerMcGough,7.4,LeeMinoff,7.4,AlBrodax,7.4,,7.39,,7.46
8.4,50,2183,SergeyYurskiy,8.4,LeonidKuravlyov,7.98,ZinoviyGerdt,8.3,MikhailShvejtser,7.6,IlyaIlf,8.35,YevgeniPetrov,8.35,0,0,,7.39,GeorgiyFirtich,8.4
7.6,84,20599,MalcolmMcDowell,7.33,DavidWood,7.6,RichardWarwick,6.85,LindsayAnderson,7.07,DavidSherwin,6.95,JohnHowlett,7.6,0,0,MichaelMedwin,7.05,MarcWilkinson,7.6
7.5,65,1246,FumioWatanabe,7.5,AkikoKoyama,7.5,TetsuoAbe,7.5,NagisaÔshima,7.36,TsutomuTamura,7.32,0,0,0,0,MasayukiNakajima,7.55,HikaruHayashi,7.72
5.6,63,517,KlausKinski,6.98,ChristianeKrüger,5.6,GüntherStoll,5.6,RiccardoFreda,5.6,EdgarWallace,6.3,LucioFulci,5.6,PaulHengge,6.35,,7.39,,7.46
7.5,92,6279,RichardBurton,7.73,GenevièveBujold,7.4,IrenePapas,7.87,CharlesJarrott,7.5,BridgetBoland,7.5,JohnHale,6.85,RichardSokolove,7.5,HalB.Wallis,7.18,,7.46
8.2,84,1143,MahmoudAlMeleji,8.2,NagwaIbrahim,8.2,EzzatElAlaili,8.2,YoussefChahine,7.5,AbderrahmanCharkawi,8.2,HassanFuad,8.2,0,0,,7.39,AliIsmail,8.2
8.2,,18494,LinoVentura,7.4,PaulMeurisse,7.93,Jean-PierreCassel,7.57,Jean-PierreMelville,7.87,JosephKessel,7.95,0,0,0,0,JacquesDorfmann,8.2,ÉricDemarsan,8.1
8.0,84,3931,Pîtâ,8.0,OsamuOgasawara,8.0,YoshimiJô,8.0,ToshioMatsumoto,8.0,,7.37,0,0,0,0,MitsuruKudo,8.0,JôjiYuasa,7.55
6.6,88,550,TomasMilian,6.5,AdrienneLarussa,6.6,GeorgesWilson,6.6,LucioFulci,6.59,RobertoGianviti,6.92,0,0,0,0,GiorgioAgliani,6.6,AngeloFrancescoLavagnino,6.6
7.5,87,7061,StéphaneAudran,7.27,JeanYanne,7.4,AntonioPassalia,7.5,ClaudeChabrol,7.4,,7.37,0,0,0,0,AndréGénovès,7.15,PierreJansen,7.42
8.0,,191186,PaulNewman,7.25,RobertRedford,7.54,KatharineRoss,7.17,GeorgeRoyHill,7.47,WilliamGoldman,7.7,0,0,0,0,JohnForeman,7.04,BurtBacharach,8.0
8.5,137,279014,HenryFonda,7.73,CharlesBronson,7.29,ClaudiaCardinale,7.58,SergioLeone,8.28,SergioDonati,7.53,DarioArgento,8.5,BernardoBertolucci,8.5,FulvioMorsella,7.77,EnnioMorricone,7.4
7.2,58,8642,WalterMatthau,7.07,IngridBergman,6.92,GoldieHawn,6.4,GeneSaks,7.45,AbeBurrows,6.75,PierreBarillet,6.75,Jean-PierreGrédy,6.75,M.J.Frankovich,7.1,,7.46
6.9,20,3211,Jean-PaulBelmondo,7.32,Bourvil,7.48,DavidNiven,6.74,GérardOury,7.4,MarcelJullian,7.28,DanièleThompson,7.28,0,0,AlainPoiré,7.3,GeorgesDelerue,7.34
5.5,4,1058,LindaAshton,5.5,CharlesNapier,5.5,LarissaEly,5.5,RussMeyer,5.6,TomMcGowan,5.5,0,0,0,0,,7.39,WilliamLoose,5.5
7.4,63,6444,JeanGabin,6.9,AlainDelon,7.37,LinoVentura,7.4,HenriVerneuil,7.57,AugusteLeBreton,7.4,JoséGiovanni,7.75,PierrePelegri,7.4,,7.39,EnnioMorricone,7.4
7.1,134,7586,EricBraeden,7.1,SusanClark,5.5,GordonPinsent,7.6,JosephSargent,7.21,JamesBridges,7.1,D.F.Jones,7.1,0,0,StanleyChase,7.1,MichelColombier,7.1
6.0,47,177,TellySavalas,6.8,EdithEvans,6.0,WarrenOates,6.93,"""JimOConnolly""",6.15,,7.37,0,0,0,0,HermanCohen,6.0,JohnScott,5.98
6.8,47,132,BogumilKobiela,6.8,IgaMayr,6.95,BarbaraModelska,6.8,LeonJeannot,6.8,JerzyJanicki,6.8,0,0,0,0,,7.39,WojciechKilar,7.62
7.6,84,394,WalterVidarte,7.6,GracielaBorges,7.35,NoraCullen,7.6,LeonardoFavio,7.3,RobertoIrigoyen,7.6,JorgeZuhairJury,7.3,0,0,LeopoldoTorreNilsson,7.6,VicoBerti,7.6
7.0,,1130,LinoVentura,7.4,MarlèneJobert,6.75,MichelConstantin,7.43,JoséGiovanni,7.0,JosephHarrington,7.0,0,0,0,0,,7.39,FrançoisdeRoubaix,6.88
7.3,18,92523,PeterFonda,5.95,DennisHopper,7.46,JackNicholson,7.83,,7.55,TerrySouthern,7.67,0,0,0,0,,7.39,,7.46
7.5,84,6979,FrançoisTruffaut,7.5,Jean-PierreCargol,7.5,FrançoiseSeigner,7.5,,7.55,JeanGruault,7.48,JeanItard,7.5,0,0,,7.39,,7.46
6.8,94,553,JeanGabin,6.9,DanièleAjoret,6.8,MichelBarbey,6.8,PierreGranier-Deferre,6.57,GeorgesGodefroy,6.8,PascalJardin,6.58,0,0,PaulCadéac,6.2,SergeGainsbourg,6.3
7.7,84,1771,MarikoOkada,7.28,ToshiyukiHosokawa,7.7,YûkoKusunoki,7.45,YoshishigeYoshida,7.24,MasahiroYamada,7.3,0,0,0,0,,7.39,ToshiIchiyanagi,7.47
7.4,94,3558,StéphaneAudran,7.27,MichelBouquet,7.4,MauriceRonet,7.08,ClaudeChabrol,7.4,SauroScavolini,6.74,0,0,0,0,AndréGénovès,7.15,PierreJansen,7.42
7.1,1,610,ToshirôMifune,7.94,YoshikoSakuma,7.1,KinnosukeNakamura,7.1,HiroshiInagaki,7.35,ShinobuHashimoto,7.68,YasushiInoue,7.1,TakeoKunihiro,7.1,TomoyukiTanaka,7.8,,7.46
8.1,87,5352,EzzatolahEntezami,8.1,MahinShahabi,8.1,AliNassirian,7.65,DariushMehrjui,8.1,Gholam-HosseinSaedi,8.1,0,0,0,0,,7.39,HormouzFarhat,8.1
6.9,90,2919,"""PeterOToole""",7.4,PetulaClark,6.9,MichaelRedgrave,7.36,HerbertRoss,7.2,JamesHilton,6.9,TerenceRattigan,6.9,0,0,ArthurP.Jacobs,7.38,,7.46
7.7,,1886,TatsuyaNakadai,7.89,TetsurôTanba,7.61,YôkoTsukasa,7.83,HideoGosha,7.4,KeiTasaka,7.4,0,0,0,0,HideyukiShiino,7.3,,7.46
7.6,2,4708,FengHsu,7.5,ChunShih,7.5,YingBai,7.5,KingHu,7.5,SonglingPu,7.55,0,0,0,0,LiangFangHsia-Wu,7.6,TaChiangWu,7.6
6.7,0,197,RobertKramer,6.7,LeoBraudy,6.7,TomGriffin,6.7,,7.55,,7.37,0,0,0,0,DavidC.Stone,6.7,,7.46
7.3,84,497,OlgaZubarry,7.3,LautaroMurúa,7.15,JuanCarlosPaz,7.3,HugoSantiago,7.3,JorgeLuisBorges,7.1,AdolfoBioyCasares,7.3,0,0,,7.39,EdgardoCantón,7.3
7.3,5,38250,MichaelCaine,7.62,NoëlCoward,7.3,BennyHill,7.3,PeterCollinson,6.42,TroyKennedy-Martin,7.45,0,0,0,0,MichaelDeeley,7.83,QuincyJones,7.33
7.9,84,16974,DavidBradley,6.5,BrianGlover,7.9,FreddieFletcher,7.9,KenLoach,7.52,BarryHines,7.95,TonyGarnett,7.9,0,0,,7.39,JohnCameron,6.7
7.9,94,1520,VladimírSmeral,7.9,EloRomancik,7.9,JosefKemr,8.0,OtakarVávra,7.9,VáclavKaplický,7.9,EsterKrumbachová,7.28,0,0,,7.39,JiríSrnka,7.9
6.6,33,183,AnitaBucher,7.35,PaulBürks,6.6,RosemarieFendel,6.6,CurtLinda,6.6,ErichKästner,6.8,JellaLepman,6.6,0,0,,7.39,ErichFerstl,6.6
7.1,84,838,KyleJohnson,7.1,AlexClarke,7.1,EstelleEvans,7.1,GordonParks,7.1,GenevieveYoung,7.1,0,0,0,0,,7.39,,7.46
6.3,47,711,DonKnotts,6.3,AnneFrancis,6.3,"""EdmondOBrien""",7.07,NatHiken,6.3,,7.37,0,0,0,0,EdwardMontagne,6.3,VicMizzy,6.3
8.0,50,9297,Jean-LouisTrintignant,7.57,FrançoiseFabian,8.0,Marie-ChristineBarrault,7.35,ÉricRohmer,7.5,,7.37,0,0,0,0,PierreCottrell,7.8,,7.46
6.6,50,768,PattyDuke,7.37,JamesFarentino,6.6,MartinBalsam,7.4,FredCoe,6.6,A.MartinZweiback,6.6,StanleyShapiro,6.8,0,0,,7.39,HenryMancini,7.16
7.3,84,3502,RobertForster,7.13,VernaBloom,7.5,PeterBonerz,7.3,HaskellWexler,7.3,,7.37,0,0,0,0,TullyFriedman,7.3,MikeBloomfield,7.3
7.8,84,93157,DustinHoffman,7.74,JonVoight,7.33,SylviaMiles,6.95,JohnSchlesinger,7.5,WaldoSalt,7.7,JamesLeoHerlihy,7.8,0,0,JeromeHellman,7.8,,7.46
6.6,92,1157,AnoukAimée,7.47,GaryLockwood,7.45,AlexandraHay,6.6,JacquesDemy,7.32,CaroleEastman,7.05,0,0,0,0,,7.39,,7.46
8.1,79,3312,OtisRedding,8.1,JimiHendrix,8.1,RaviShankar,8.15,D.A.Pennebaker,7.59,,7.37,0,0,0,0,LouAdler,8.1,,7.46
7.6,0,1453,JoanCrawford,7.85,OssieDavis,7.64,RichardKiley,7.6,BorisSagal,7.3,RodSerling,7.45,0,0,0,0,WilliamSackheim,7.6,BillyGoldenberg,7.08
7.0,,332,KiyoshiAtsumi,6.75,ChiekoBaishô,7.6,SachikoMitsumoto,7.0,YôjiYamada,7.62,AzumaMorisaki,7.0,0,0,0,0,TsutomuKamimura,7.0,NaozumiYamamoto,7.0
6.9,84,869,JitkaNováková,6.9,KarelNovak,6.9,JanSchmid,6.9,VeraChytilová,7.15,EsterKrumbachová,7.28,0,0,0,0,PavelJurácek,6.9,ZdenekLiska,7.67
7.7,84,7580,SiggeFürst,7.9,LivUllmann,7.53,BibiAndersson,7.68,IngmarBergman,7.88,,7.37,0,0,0,0,,7.39,,7.46
6.7,84,2657,PierreClémenti,6.85,Jean-PierreLéaud,7.33,AlbertoLionello,6.7,PierPaoloPasolini,7.36,,7.37,0,0,0,0,GianVittorioBaldi,7.1,BenedettoGhiglia,6.7
7.8,94,3759,MichelDuchaussoy,7.3,CarolineCellier,7.8,JeanYanne,7.4,ClaudeChabrol,7.4,NicholasBlake,7.8,PaulGégauff,7.22,0,0,AndréGénovès,7.15,PierreJansen,7.42
7.0,84,359,NicolWilliamson,6.5,AnnBell,7.2,LilitaDeBarros,7.0,JackGold,7.2,PatrickHall,7.0,JohnMcGrath,7.0,0,0,RonaldShedlo,7.0,MalcolmArnold,6.9
6.9,116,2527,LilliPalmer,6.9,CristinaGalbó,6.95,JohnMoulder-Brown,6.9,NarcisoIbáñezSerrador,6.9,JuanTébar,6.9,0,0,0,0,,7.39,WaldodelosRíos,6.9
6.4,,3015,StephenForsyth,6.4,DagmarLassander,6.53,LauraBetti,6.8,MarioBava,7.08,SantiagoMoncada,6.4,MarioMusyGlori,6.4,0,0,ManuelCaño,6.4,SanteMariaRomitelli,6.4
7.8,72,4286,PaulBrennan,7.8,CharlesMcDevitt,7.8,JamesBaker,7.8,AlbertMaysles,7.82,,7.37,0,0,0,0,,7.39,,7.46
6.9,86,13785,MartinPotter,6.9,HiramKeller,6.9,MaxBorn,6.9,FedericoFellini,7.59,Petronius,6.55,BernardinoZapponi,7.22,BrunelloRondi,7.62,AlbertoGrimaldi,7.02,TodDockstader,6.9
6.7,37,375,SachikoItô,6.7,HarukoKatô,6.7,NoboruMitani,6.7,EiichiYamamoto,7.05,KazuoFukazawa,6.7,HiroyukiKumai,6.7,OsamuTezuka,6.7,,7.39,IsaoTomita,7.52
7.3,48,26575,WoodyAllen,7.43,JanetMargolin,7.3,MarcelHillaire,7.3,,7.55,MickeyRose,7.3,0,0,0,0,CharlesH.Joffe,7.72,MarvinHamlisch,6.95
7.9,84,15066,JaneFonda,7.22,MichaelSarrazin,7.45,SusannahYork,7.1,SydneyPollack,7.5,HoraceMcCoy,7.9,JamesPoe,7.37,RobertE.Thompson,7.9,IrwinWinkler,7.41,,7.46
7.4,137,39554,JohnWayne,7.52,KimDarby,7.4,GlenCampbell,7.4,HenryHathaway,7.3,CharlesPortis,7.4,MargueriteRoberts,7.4,0,0,HalB.Wallis,7.18,ElmerBernstein,7.76
6.9,84,89,JacquesCharrier,6.95,MarinaVlady,6.85,EwaSwann,6.9,MiklósJancsó,7.08,FrancisGirod,6.9,GyulaHernádi,7.08,JacquesRouffio,6.9,,7.39,TihamérVujicsics,6.9
7.2,116,16158,TonyMusante,6.83,SuzyKendall,7.45,EnricoMariaSalerno,6.77,DarioArgento,7.4,FredricBrown,7.2,0,0,0,0,SalvatoreArgento,7.4,EnnioMorricone,7.4
6.8,127,1608,JeanSorel,7.03,MarisaMell,6.8,ElsaMartinelli,6.2,LucioFulci,6.59,MassimoFranciosa,7.22,RobertoGianviti,6.92,JoséLuisMartínezMollá,6.9,,7.39,,7.46
6.3,8,3722,JamesFranciscus,5.97,GilaGolan,6.3,RichardCarlson,6.3,"""JimOConnolly""",6.15,WilliamBast,6.3,JulianMore,6.3,"""WillisH.OBrien""",6.3,CharlesH.Schneer,6.5,JeromeMoross,6.3
6.0,84,406,GianMariaVolontè,7.57,AnneWiazemsky,7.03,CristianaTullio-Altan,6.0,GroupeDzigaVertov,6.0,DanielCohn-Bendit,6.0,SergioBazzini,6.2,0,0,,7.39,,7.46
5.3,4,259,GiulianoGemma,6.22,NinoBenvenuti,5.3,CrisHuerta,5.4,DuccioTessari,6.18,EnnioFlaiano,7.52,GiorgioSalvioni,5.3,0,0,,7.39,GianniFerrio,6.3
7.3,,662,PhilippeAvron,7.3,JiríSýkora,7.3,MagdaVásáryová,7.7,JurajJakubisko,7.3,KarolSidon,7.3,0,0,0,0,JanSvikruha,7.3,ZdenekLiska,7.67
7.7,23,48375,RichardBurton,7.73,ClintEastwood,7.73,MaryUre,6.85,BrianG.Hutton,7.65,AlistairMacLean,7.6,0,0,0,0,ElliottKastner,6.64,RonGoodwin,7.03
7.9,32,73432,WilliamHolden,6.9,ErnestBorgnine,6.58,RobertRyan,7.5,SamPeckinpah,7.52,WalonGreen,7.57,RoyN.Sickner,7.9,0,0,PhilFeldman,7.9,JerryFielding,7.41
8.3,88,21857,YvesMontand,7.77,IrenePapas,7.87,Jean-LouisTrintignant,7.57,Costa-Gavras,7.7,VasilisVasilikos,7.55,JorgeSemprún,8.1,BenBarzman,8.3,,7.39,MikisTheodorakis,7.9
6.7,7,1518,KarlScheydt,7.05,ElgaSorbas,6.7,JanGeorge,6.7,RainerWernerFassbinder,7.33,,7.37,0,0,0,0,PeerRaben,6.7,,7.46
6.6,127,2468,PamelaFranklin,6.55,MicheleDotrice,6.6,SandorElès,6.6,RobertFuest,6.55,BrianClemens,6.95,TerryNation,6.6,0,0,AlbertFennell,6.85,LaurieJohnson,7.37
8.2,84,2041,SharmilaTagore,8.3,KaberiBose,8.2,SimiGarewal,8.1,SatyajitRay,8.03,SunilGangopadhyay,8.15,0,0,0,0,AsimDutta,8.15,,7.46
7.1,34,85428,PhilHarris,7.43,EvaGabor,5.25,SterlingHolloway,7.75,WolfgangReitherman,7.66,EricCleworth,7.53,LarryClemmons,7.64,VanceGerry,7.66,,7.39,,7.46
7.9,84,3307,YvesMontand,7.77,SimoneSignoret,7.57,GabrieleFerzetti,6.88,Costa-Gavras,7.7,LiseLondon,7.9,ArturLondon,7.9,JorgeSemprún,8.1,BertrandJaval,7.65,,7.46
6.2,0,551,GeorgeHilton,6.35,CharlesSouthwood,6.2,ErikaBlanc,6.2,GiulianoCarnimeo,5.85,TitoCarpi,5.95,0,0,0,0,FrancoPalaggi,6.2,FrancescoDeMasi,5.95
8.0,94,19712,AlainDelon,7.37,Bourvil,7.48,GianMariaVolontè,7.57,Jean-PierreMelville,7.87,,7.37,0,0,0,0,RobertDorfmann,7.67,ÉricDemarsan,8.1
7.0,72,89,JohnWayne,7.52,JohnFord,7.0,LewisB.Puller,7.0,,7.55,JaySimms,7.0,0,0,0,0,JamesEllsworth,7.0,JackMarshall,7.0
8.0,84,24111,Jean-LouisTrintignant,7.57,StefaniaSandrelli,7.64,GastoneMoschin,7.9,BernardoBertolucci,7.3,AlbertoMoravia,7.54,LeeKresel,8.0,0,0,,7.39,GeorgesDelerue,7.34
5.8,,139,BrunoCremer,6.75,RenaudVerley,5.8,MarianneComtell,5.8,YvesBoisset,5.8,GiorgioScerbanenco,6.87,AntoineBlondin,5.8,FrancisCosne,6.35,,7.39,MichelMagne,6.85
7.0,50,1205,RichardBenjamin,7.0,FrankLangella,7.15,CarrieSnodgress,7.15,FrankPerry,7.07,EleanorPerry,7.35,SueKaufman,7.0,0,0,,7.39,,7.46
7.5,50,7078,Jean-PierreLéaud,7.33,ClaudeJade,7.6,HirokoBerghauer,7.5,FrançoisTruffaut,7.4,ClaudedeGivray,7.6,BernardRevon,7.6,0,0,MarcelBerbert,7.75,AntoineDuhamel,7.37
7.5,94,154,BingCrosby,7.6,FrankConverse,7.5,BlytheDanner,7.5,TedPost,6.47,IraLevin,7.75,ArtWallace,7.5,0,0,BobMarkell,7.5,RobertDrasnin,7.3
8.3,20,5198,ArchilGomiashvili,8.3,SergeyFilippov,7.7,MikhailPugovkin,8.5,LeonidGaidai,8.25,IlyaIlf,8.35,YevgeniPetrov,8.35,VladlenBakhnov,8.35,,7.39,AleksandrZatsepin,8.46
7.4,,526,IrinaAnisimova-Wulf,7.4,SergeyBondarchuk,8.07,IrinaKupchenko,8.13,AndreyKonchalovskiy,7.3,AntonChekhov,7.0,0,0,0,0,,7.39,AlfredSchnittke,7.48
6.3,124,1152,DagmarLassander,6.53,PierPaoloCapponi,6.25,SimónAndreu,6.3,LucianoErcoli,6.3,ErnestoGastaldi,6.59,MahnahénVelasco,6.3,0,0,AlbertoPugliese,6.37,EnnioMorricone,7.4
8.0,,2167,ElvisPresley,7.8,JamesBurton,7.8,GlenD.Hardin,8.0,DenisSanders,7.35,,7.37,0,0,0,0,DaleHutchinson,8.0,,7.46
6.4,80,1207,Heinz-DetlevBock,6.4,KlausKindler,6.4,ChristianMarschall,6.4,HaraldReinl,6.45,UtzUtermann,6.4,ErichvonDäniken,6.45,0,0,,7.39,PeterThomas,6.67
5.9,135,298,GeorgePeppard,6.67,JoanCollins,6.7,JudyGeeson,6.33,SamWanamaker,5.9,JackPulman,6.35,GordonMcDonell,5.9,0,0,CharlesH.Schneer,6.5,RonGoodwin,7.03
7.5,84,30824,JackNicholson,7.83,KarenBlack,6.88,BillyGreenBush,7.5,BobRafelson,7.5,CaroleEastman,7.05,0,0,0,0,RichardWechsler,6.95,,7.46
7.7,92,7716,Jean-ClaudeBrialy,7.34,AuroraCornu,7.7,BéatriceRomand,7.4,ÉricRohmer,7.5,,7.37,0,0,0,0,PierreCottrell,7.8,,7.46
7.9,79,9982,MickJagger,7.67,KeithRichards,7.63,MickTaylor,7.9,AlbertMaysles,7.82,,7.37,0,0,0,0,,7.39,,7.46
7.4,95,2897,SophiaLoren,7.29,MarcelloMastroianni,7.51,LyudmilaSaveleva,8.08,VittorioDeSica,7.36,ToninoGuerra,7.61,CesareZavattini,7.32,GiorgiMdivani,7.4,CarloPonti,7.55,,7.46
7.2,135,5784,DorothyMcGinnis,7.2,RichardWhite,7.2,VirginiaMaitland,7.2,DavidLynch,7.49,,7.37,0,0,0,0,,7.39,Tractor,7.2
6.5,84,1122,HannaSchygulla,7.26,MargarethevonTrotta,6.5,HarryBaer,6.93,RainerWernerFassbinder,7.33,,7.37,0,0,0,0,MichaelFengler,7.2,PeerRaben,7.18
7.2,87,459,MarikoOkada,7.28,KaizoKamoda,7.2,NahoKimura,7.2,YoshishigeYoshida,7.24,MasahiroYamada,7.3,0,0,0,0,SeiOkamura,7.2,,7.46
6.9,50,1053,PeterSellers,7.37,SinéadCusack,6.9,JeremyBulloch,6.9,AlvinRakoff,5.4,ErnestGebler,6.9,0,0,0,0,BenArbeid,6.9,RonGrainer,7.33
8.1,84,7938,GianMariaVolontè,7.57,FlorindaBolkan,7.4,GianniSantuccio,8.1,ElioPetri,7.56,UgoPirro,7.47,0,0,0,0,MarinaCicogna,8.1,EnnioMorricone,7.4
6.1,,873,JohnCassavetes,7.54,BrittEkland,6.4,PeterFalk,7.24,GiulianoMontaldo,6.9,MinoRoli,6.1,OvidDemaris,6.1,IsraelHorovitz,6.1,MarcoVicario,6.1,,7.46
6.8,47,41,VladimirBasov,7.75,NatalyaVorobyova,6.8,EvgeniyLeonov,7.91,MikhailShvejtser,7.6,AntonChekhov,7.0,0,0,0,0,,7.39,IsaacSchwarts,7.63
7.6,20,42331,ClintEastwood,7.73,TellySavalas,6.8,DonRickles,7.95,BrianG.Hutton,7.65,TroyKennedy-Martin,7.45,0,0,0,0,SidneyBeckerman,7.23,LaloSchifrin,7.01
7.7,72,334,PaulNewman,7.25,JoanneWoodward,7.03,RubyDee,7.3,SidneyLumet,7.41,MitchellGrayson,7.7,ElyA.Landau,7.7,0,0,,7.39,,7.46
7.5,92,5506,MargrethWeivers,7.5,Ann-SofieKylin,7.5,RolfSohlman,7.5,RoyAndersson,7.6,,7.37,0,0,0,0,,7.39,BjörnIsfält,7.63
7.8,79,5078,PeterSellers,7.37,JohnLennon,7.6,PaulMcCartney,7.6,MichaelLindsay-Hogg,7.73,,7.37,0,0,0,0,NeilAspinall,7.8,,7.46
7.6,32,31069,DustinHoffman,7.74,FayeDunaway,7.49,ChiefDanGeorge,7.75,ArthurPenn,7.68,ThomasBerger,7.6,CalderWillingham,7.83,0,0,StuartMillar,7.23,JohnPaulHammond,7.6
5.5,48,405,LeeRemick,6.97,RichardAttenborough,7.2,HywelBennett,7.1,SilvioNarizzano,5.5,RayGalton,5.5,AlanSimpson,5.5,JoeOrton,5.5,ArthurLewis,5.5,KeithMansfield,5.5
6.0,92,480,GeorgeSegal,6.57,EvaMarieSaint,6.0,SterlingHayden,7.33,IrvinKershner,6.9,DonDevlin,6.0,J.M.Ryan,6.0,0,0,,7.39,BernardoSegall,6.3
7.2,,2504,JimmyPage,7.45,KennethAnger,7.2,BobbyBeausoleil,7.2,,7.55,,7.37,0,0,0,0,,7.39,,7.46
6.1,119,108,GeorgeArdisson,6.1,FrançoisePrévost,6.75,OrchideaDeSantis,6.1,AlfonsoBrescia,6.1,AntonioFos,6.1,0,0,0,0,LuigiMondello,6.1,CarloSavina,7.3
8.0,92,4284,ManojKumar,8.0,SimiGarewal,8.1,AchalaSachdev,8.0,RajKapoor,8.0,KhwajaAhmadAbbas,8.0,0,0,0,0,,7.39,JaikishanDayabhaiPanchal,8.0
8.4,,5948,AmzaPellea,7.94,IonBesoiu,7.97,OlgaTudorache,7.9,SergiuNicolaescu,7.63,TitusPopovici,7.92,0,0,0,0,,7.39,TiberiuOlah,8.15
6.2,84,618,TerenceStamp,7.07,RobertVaughn,6.5,NigelDavenport,6.2,AlanCooke,6.2,JohnHale,6.85,EdwardSimpson,6.2,CharlesEricMaine,6.2,MiltonSubotsky,6.45,,7.46
6.6,68,1233,MaxvonSydow,7.69,TrevorHoward,6.83,LivUllmann,7.53,LasloBenedek,6.6,GuyElmes,6.6,SamuelRoeca,6.6,0,0,MelFerrer,7.2,HenryMancini,7.16
5.9,84,466,MichaelKönig,5.9,HannaSchygulla,7.26,MargitCarstensen,7.3,RainerWernerFassbinder,7.33,,7.37,0,0,0,0,,7.39,PeerRaben,7.18
7.1,,288,PierreBaillot,7.1,JulietBerto,7.11,JeanBouise,7.4,JacquesRivette,7.28,SuzanneSchiffman,7.41,0,0,0,0,,7.39,,7.46
7.1,47,6879,JackLemmon,7.42,SandyDennis,7.15,SandyBaron,7.25,ArthurHiller,6.6,NeilSimon,7.0,0,0,0,0,PaulNathan,7.1,QuincyJones,7.33
7.9,88,89395,GeorgeC.Scott,7.52,KarlMalden,7.5,StephenYoung,7.9,FranklinJ.Schaffner,7.78,FrancisFordCoppola,7.3,EdmundH.North,7.9,LadislasFarago,7.9,,7.39,JerryGoldsmith,7.3
7.0,,3678,CatherineDeneuve,7.19,JeanMarais,7.0,JacquesPerrin,7.57,JacquesDemy,7.32,CharlesPerrault,6.67,0,0,0,0,MagBodard,7.57,MichelLegrand,7.23
7.0,72,464,JörnDonner,7.0,IrmeliLoikala,7.0,JussiNiininen,7.0,ErkkiSeiro,7.0,,7.37,0,0,0,0,ArnoCarlstedt,7.0,M.A.Numminen,7.0
