"['tt0054068', ""['Comedy']"", 'Il mattatore', '1960-01-01', '7.3']","[['Ettore Scola', 'writer'], ['Vittorio Gassman', 'actor'], ['Dorian Gray', 'actress'], ['Anna Maria Ferrero', 'actress'], ['Mario Carotenuto', 'actor'], ['Dino Risi', 'director'], ['Agenore Incrocci', 'writer'], ['Furio Scarpelli', 'writer'], ['Sergio Pugliese', 'writer'], ['Sandro Continenza', 'writer']]"
"['tt0054073', ""['Music', 'Drama']"", 'মেঘে ঢাকা তারা', '1960-12-31', '7.3']","[['Dinen Gupta', 'cinematographer'], ['Supriya Choudhury', 'actress'], ['Anil Chatterjee', 'actor'], ['Gyanesh Mukherjee', 'actor'], ['Bijon Bhattacharya', 'actor'], ['Ritwik Ghatak', 'director'], ['Samiran Dutta', 'writer'], ['Shaktipada Rajguru', 'writer'], ['Rabindranath Tagore', 'writer'], ['Jyotirindra Moitra', 'composer']]"
"['tt0054095', ""['Drama', 'War']"", 'The Mountain Road', '1960-06-15', '7.0']","[['Burnett Guffey', 'cinematographer'], ['James Stewart', 'actor'], ['Lisa Lu', 'actress'], ['Glenn Corbett', 'actor'], ['Harry Morgan', 'actor'], ['Daniel Mann', 'director'], ['Alfred Hayes', 'writer'], ['Theodore H. White', 'writer'], ['William Goetz', 'producer'], ['Jerome Moross', 'composer']]"
"['tt0054098', ""['Drama', 'Foreign', 'Romance']"", 'Mughal-e-Azam', '1960-01-01', '7.7']","[['Naushad', 'composer'], ['Prithviraj Kapoor', 'actor'], ['Madhubala', 'actress'], ['Dilip Kumar', 'actor'], ['Durga Khote', 'actress'], ['K. Asif', 'director'], ['Aman', 'writer'], ['Kamal Amrohi', 'writer'], ['Ehsan Rizvi', 'writer'], ['Wajahat Mirza', 'writer']]"
"['tt0054115', ""['Drama', 'Thriller', 'Crime']"", 'Never Let Go', '1960-01-01', '7.6']","[['Ralph Sheldon', 'editor'], ['Richard Todd', 'actor'], ['Peter Sellers', 'actor'], ['Elizabeth Sellars', 'actress'], ['Adam Faith', 'actor'], ['John Guillermin', 'director'], ['Peter De Sarigny', 'writer'], ['Alun Falconer', 'writer'], ['John Barry', 'composer'], ['Christopher Challis', 'cinematographer']]"
"['tt0054119', ""['Romance', 'Drama', 'Music']"", 'Niewinni czarodzieje', '1960-12-17', '7.7']","[['Wieslawa Otocka', 'editor'], ['Tadeusz Lomnicki', 'actor'], ['Krystyna Stypulkowska', 'actress'], ['Wanda Koczeska', 'actress'], ['Kalina Jedrusik', 'actress'], ['Andrzej Wajda', 'director'], ['Jerzy Andrzejewski', 'writer'], ['Jerzy Skolimowski', 'writer'], ['Krzysztof Komeda', 'composer'], ['Krzysztof Winiewicz', 'cinematographer']]"
"['tt0054130', ""['Drama']"", 'La notte', '1961-01-23', '7.7']","[['Gianni Di Venanzo', 'cinematographer'], ['Jeanne Moreau', 'actress'], ['Marcello Mastroianni', 'actor'], ['Monica Vitti', 'actress'], ['Bernhard Wicki', 'actor'], ['Michelangelo Antonioni', 'director'], ['Ennio Flaiano', 'writer'], ['Tonino Guerra', 'writer'], ['Emanuele Cassuto', 'producer'], ['Giorgio Gaslini', 'composer']]"
"['tt0054144', ""['Drama']"", '女が階段を上る時', '1960-01-15', '8.1']","[['Satoru Chûko', 'production_designer'], ['Hideko Takamine', 'actress'], ['Tatsuya Nakadai', 'actor'], ['Masayuki Mori', 'actor'], ['Reiko Dan', 'actress'], ['Mikio Naruse', 'director'], ['Ryûzô Kikushima', 'writer'], ['Toshirô Mayuzumi', 'composer'], ['Masao Tamai', 'cinematographer'], ['Eiji Ooi', 'editor']]"
"['tt0054167', ""['Horror', 'Thriller']"", 'Peeping Tom', '1960-04-06', '7.6']","[['Karlheinz Böhm', 'actor'], ['Anna Massey', 'actress'], ['Moira Shearer', 'actress'], ['Maxine Audley', 'actress'], ['Michael Powell', 'director'], ['Leo Marks', 'writer'], ['Brian Easdale', 'composer'], ['Otto Heller', 'cinematographer'], ['Noreen Ackland', 'editor']]"
"['tt0054176', ""['Comedy', 'Family', 'Fantasy']"", 'Peter Pan', '1960-01-01', '7.3']","[['Sondra Lee', 'actress'], ['Mary Martin', 'actress'], ['Cyril Ritchard', 'actor'], ['Lynn Fontanne', 'actress'], ['Maureen Bailey', 'actress'], ['Vincent J. Donehue', 'director'], ['Jerome Robbins', 'writer'], ['J.M. Barrie', 'writer'], ['Dick Linkroum', 'producer'], ['Margalo Gillmore', 'actress']]"
